Porto Alegre;
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
01/12/2009;0000;22,0;79,0;1004,4;1,9;18,0;10,0;8,70;27,8;;;
01/12/2009;1200;24,2;69,0;1006,2;3,6;14,0;7,0;;;19,3;1,8;
01/12/2009;1800;27,1;63,0;1004,2;2,8;14,0;6,0;;;;;
02/12/2009;0000;21,6;82,0;1004,3;2,6;14,0;1,0;3,60;28,7;;;
02/12/2009;1200;25,9;73,0;1000,7;2,3;9,0;9,0;;;19,3;0,0;
02/12/2009;1800;23,4;94,0;997,1;2,5;27,0;10,0;;;;;
03/12/2009;0000;22,8;91,0;1000,6;3,3;32,0;5,0;8,60;27,6;;;
03/12/2009;1200;22,0;80,0;1006,2;4,0;9,0;4,0;;;19,5;15,1;
03/12/2009;1800;26,2;71,0;1003,6;4,6;18,0;9,0;;;;;
04/12/2009;0000;19,8;73,0;1008,4;2,9;18,0;10,0;11,60;22,9;;;
04/12/2009;1200;19,8;59,0;1011,8;3,6;18,0;3,0;;;15,6;0,0;
04/12/2009;1800;22,7;53,0;1010,6;3,6;14,0;5,0;;;;;
05/12/2009;0000;16,1;69,0;1012,4;0,8;14,0;0,0;12,10;28,7;;;
05/12/2009;1200;21,8;59,0;1009,8;2,3;14,0;1,0;;;12,7;0,0;
05/12/2009;1800;28,3;55,0;1003,9;2,3;9,0;2,0;;;;;
06/12/2009;0000;22,6;76,0;1003,4;2,1;14,0;0,0;1,40;26,7;;;
06/12/2009;1200;23,2;76,0;1004,4;2,3;36,0;10,0;;;19,9;1,8;
06/12/2009;1800;26,2;72,0;1005,0;4,1;18,0;10,0;;;;;
07/12/2009;0000;21,6;88,0;1005,9;2,8;18,0;10,0;0,00;22,7;;;
07/12/2009;1200;20,5;88,0;1009,2;1,0;9,0;10,0;;;19,6;0,3;
07/12/2009;1800;22,6;74,0;1008,4;3,0;14,0;10,0;;;;;
08/12/2009;0000;20,2;79,0;1010,8;3,0;14,0;10,0;0,00;21,3;;;
08/12/2009;1200;20,1;74,0;1010,6;3,1;14,0;10,0;;;18,1;0,0;
08/12/2009;1800;20,9;83,0;1011,1;4,6;9,0;10,0;;;;;
09/12/2009;0000;19,7;76,0;1011,2;1,0;9,0;9,0;10,10;27,0;;;
09/12/2009;1200;22,2;74,0;1011,6;5,0;9,0;5,0;;;17,3;1,7;
09/12/2009;1800;26,4;65,0;1008,3;4,0;9,0;7,0;;;;;
10/12/2009;0000;21,4;81,0;1008,4;3,0;9,0;0,0;6,20;30,7;;;
10/12/2009;1200;23,6;78,0;1009,1;1,1;9,0;6,0;;;19,7;0,0;
10/12/2009;1800;30,0;63,0;1006,8;3,0;18,0;5,0;;;;;
11/12/2009;0000;23,6;85,0;1008,7;3,0;9,0;1,0;0,00;24,1;;;
11/12/2009;1200;22,5;94,0;1008,7;1,0;23,0;10,0;;;22,0;5,8;
11/12/2009;1800;23,1;91,0;1003,4;2,5;9,0;10,0;;;;;
12/12/2009;0000;21,8;98,0;1001,5;2,0;9,0;10,0;0,00;23,2;;;
12/12/2009;1200;22,6;94,0;995,8;2,5;27,0;10,0;;;17,9;56,3;
12/12/2009;1800;18,8;84,0;1001,0;4,5;23,0;10,0;;;;;
13/12/2009;0000;18,0;83,0;1006,6;2,0;14,0;3,0;9,40;24,3;;;
13/12/2009;1200;19,3;81,0;1009,0;4,3;23,0;5,0;;;15,7;7,6;
13/12/2009;1800;23,8;60,0;1007,4;2,5;14,0;6,0;;;;;
14/12/2009;0000;18,5;76,0;1007,9;1,6;9,0;0,0;12,20;29,0;;;
14/12/2009;1200;21,4;64,0;1009,1;2,0;9,0;1,0;;;14,0;0,0;
14/12/2009;1800;28,2;47,0;1006,6;2,0;9,0;3,0;;;;;
15/12/2009;0000;21,0;74,0;1008,0;4,8;14,0;0,0;12,30;29,5;;;
15/12/2009;1200;23,0;75,0;1009,4;1,1;36,0;0,0;;;16,9;0,0;
15/12/2009;1800;29,4;51,0;1007,2;3,6;18,0;4,0;;;;;
16/12/2009;0000;23,2;86,0;1008,6;3,0;14,0;2,0;7,40;29,5;;;
16/12/2009;1200;24,5;79,0;1009,1;1,5;14,0;9,0;;;20,9;0,0;
16/12/2009;1800;28,2;68,0;1006,4;4,6;14,0;8,0;;;;;
17/12/2009;0000;22,4;79,0;1009,5;4,0;14,0;7,0;11,70;27,0;;;
17/12/2009;1200;24,3;68,0;1011,1;8,0;14,0;5,0;;;20,1;0,0;
17/12/2009;1800;26,6;59,0;1009,4;5,0;14,0;7,0;;;;;
18/12/2009;0000;21,6;85,0;1011,0;3,6;14,0;4,0;12,50;30,3;;;
18/12/2009;1200;25,1;70,0;1011,6;2,8;9,0;6,0;;;19,0;0,0;
18/12/2009;1800;29,8;57,0;1010,3;3,3;9,0;5,0;;;;;
19/12/2009;0000;23,2;80,0;1010,8;6,3;14,0;0,0;12,50;34,5;;;
19/12/2009;1200;26,7;64,0;1011,6;1,0;9,0;0,0;;;20,1;0,0;
19/12/2009;1800;34,1;43,0;1007,8;1,8;9,0;1,0;;;;;
20/12/2009;0000;24,6;77,0;1007,2;2,5;14,0;0,0;4,80;34,1;;;
20/12/2009;1200;27,2;63,0;1007,2;2,6;36,0;9,0;;;20,9;0,0;
20/12/2009;1800;33,8;55,0;1005,1;2,8;32,0;8,0;;;;;
21/12/2009;0000;25,4;86,0;1006,4;1,5;27,0;10,0;1,70;28,4;;;
21/12/2009;1200;25,3;89,0;1007,4;0,8;14,0;9,0;;;23,2;0,6;
21/12/2009;1800;25,3;85,0;1006,2;2,8;14,0;8,0;;;;;
22/12/2009;0000;24,5;82,0;1008,0;1,6;14,0;10,0;3,50;32,0;;;
22/12/2009;1200;25,9;82,0;1010,2;1,3;5,0;9,0;;;22,8;1,1;
22/12/2009;1800;30,8;68,0;1009,4;2,8;14,0;7,0;;;;;
23/12/2009;0000;24,5;80,0;1009,0;3,3;14,0;2,0;7,70;33,2;;;
23/12/2009;1200;27,4;73,0;1009,1;1,6;9,0;9,0;;;23,2;0,0;
23/12/2009;1800;32,8;61,0;1005,9;2,5;9,0;10,0;;;;;
24/12/2009;0000;25,8;84,0;1006,0;1,8;14,0;10,0;1,70;28,7;;;
24/12/2009;1200;24,8;95,0;1005,4;2,3;14,0;10,0;;;23,2;3,1;
24/12/2009;1800;26,5;88,0;1003,4;2,1;5,0;9,0;;;;;
25/12/2009;0000;26,0;90,0;1005,1;0,0;0,0;3,0;7,60;31,9;;;
25/12/2009;1200;25,6;89,0;1005,4;1,1;18,0;10,0;;;22,1;45,7;
25/12/2009;1800;31,0;65,0;1002,2;1,6;23,0;8,0;;;;;
26/12/2009;0000;26,6;87,0;1002,7;2,0;14,0;3,0;5,40;32,9;;;
26/12/2009;1200;25,6;86,0;1001,5;1,3;36,0;9,0;;;22,8;0,0;
26/12/2009;1800;32,4;65,0;999,5;1,1;14,0;5,0;;;;;
27/12/2009;0000;27,2;81,0;1002,2;1,5;14,0;10,0;8,60;31,0;;;
27/12/2009;1200;26,6;85,0;999,9;1,1;23,0;9,0;;;23,7;1,9;
27/12/2009;1800;31,0;68,0;999,6;0,8;23,0;5,0;;;;;
28/12/2009;0000;26,2;85,0;999,1;2,3;18,0;3,0;11,90;33,7;;;
28/12/2009;1200;26,2;77,0;998,6;1,6;23,0;3,0;;;22,7;0,0;
28/12/2009;1800;32,0;59,0;996,8;2,3;27,0;1,0;;;;;
29/12/2009;0000;26,5;82,0;1000,0;0,8;9,0;0,0;10,70;34,7;;;
29/12/2009;1200;28,0;76,0;1000,0;1,0;14,0;5,0;;;22,5;0,0;
29/12/2009;1800;34,0;46,0;998,4;0,7;36,0;9,0;;;;;
30/12/2009;0000;26,7;84,0;997,9;2,1;9,0;3,0;6,50;33,3;;;
30/12/2009;1200;28,5;81,0;1000,7;2,1;18,0;9,0;;;24,2;0,0;
30/12/2009;1800;33,0;57,0;1001,1;4,5;18,0;9,0;;;;;
31/12/2009;0000;24,6;81,0;1005,6;3,1;14,0;4,0;10,20;28,2;;;
31/12/2009;1200;25,0;53,0;1011,5;4,3;9,0;3,0;;;19,1;1,0;
31/12/2009;1800;27,6;57,0;1010,0;3,6;14,0;8,0;;;;;
01/01/2010;0000;21,6;72,0;1011,1;2,5;14,0;0,0;12,40;30,8;;;
01/01/2010;1200;25,0;70,0;1009,4;2,6;9,0;5,0;;;19,0;0,0;
01/01/2010;1800;30,2;55,0;1005,6;2,3;9,0;4,0;;;;;
02/01/2010;0000;24,2;76,0;1007,5;0,8;14,0;0,0;11,90;31,3;;;
02/01/2010;1200;26,5;71,0;1008,0;0,8;18,0;5,0;;;20,4;0,0;
02/01/2010;1800;30,6;60,0;1007,1;3,0;18,0;6,0;;;;;
03/01/2010;0000;24,6;74,0;1008,3;2,5;14,0;0,0;12,40;33,2;;;
03/01/2010;1200;26,0;74,0;1009,4;3,3;9,0;3,0;;;21,3;0,0;
03/01/2010;1800;32,6;59,0;1006,5;3,5;14,0;4,0;;;;;
04/01/2010;0000;26,4;79,0;1007,4;1,7;5,0;10,0;0,00;26,8;;;
04/01/2010;1200;26,0;89,0;1007,1;1,5;36,0;10,0;;;23,0;3,4;
04/01/2010;1800;24,0;95,0;1006,6;0,7;5,0;10,0;;;;;
05/01/2010;0000;24,2;93,0;1003,4;0,8;18,0;8,0;4,40;31,8;;;
05/01/2010;1200;26,0;86,0;1000,8;1,8;32,0;10,0;;;22,8;20,5;
05/01/2010;1800;30,8;69,0;1000,4;1,1;23,0;7,0;;;;;
06/01/2010;0000;27,5;85,0;1000,3;1,5;32,0;5,0;0,60;29,6;;;
06/01/2010;1200;26,2;85,0;1000,2;1,0;27,0;10,0;;;23,1;0,7;
06/01/2010;1800;27,6;80,0;1000,2;1,7;23,0;10,0;;;;;
07/01/2010;0000;23,4;93,0;1003,0;3,4;23,0;10,0;0,00;24,4;;;
07/01/2010;1200;21,7;78,0;1009,0;2,5;14,0;10,0;;;20,4;32,5;
07/01/2010;1800;23,8;68,0;1009,6;3,5;14,0;10,0;;;;;
08/01/2010;0000;21,6;72,0;1009,1;2,6;14,0;8,0;9,60;30,3;;;
08/01/2010;1200;24,0;72,0;1010,2;2,5;9,0;6,0;;;19,2;0,0;
08/01/2010;1800;29,7;61,0;1007,5;1,3;9,0;6,0;;;;;
09/01/2010;0000;24,2;80,0;1005,5;2,0;14,0;8,0;2,00;31,0;;;
09/01/2010;1200;24,2;88,0;1007,1;3,5;5,0;10,0;;;22,7;0,0;
09/01/2010;1800;30,4;63,0;1003,1;1,7;27,0;10,0;;;;;
10/01/2010;0000;26,8;86,0;1003,2;1,6;14,0;10,0;4,00;31,2;;;
10/01/2010;1200;25,4;92,0;1003,2;1,3;32,0;8,0;;;23,3;0,0;
10/01/2010;1800;30,0;74,0;1001,4;1,9;23,0;10,0;;;;;
11/01/2010;0000;24,2;90,0;1002,3;0,8;27,0;9,0;9,70;31,3;;;
11/01/2010;1200;25,8;88,0;1005,9;1,5;9,0;5,0;;;23,7;1,6;
11/01/2010;1800;31,3;63,0;1003,9;3,1;14,0;3,0;;;;;
12/01/2010;0000;25,5;83,0;1003,8;1,1;9,0;1,0;6,50;32,4;;;
12/01/2010;1200;28,4;68,0;1000,3;0,8;9,0;6,0;;;22,7;0,0;
12/01/2010;1800;31,2;69,0;999,1;3,4;32,0;8,0;;;;;
13/01/2010;0000;25,2;84,0;1002,0;1,6;36,0;6,0;1,70;25,6;;;
13/01/2010;1200;22,6;75,0;1008,4;3,9;18,0;10,0;;;21,4;1,2;
13/01/2010;1800;25,0;63,0;1006,8;1,8;14,0;10,0;;;;;
14/01/2010;0000;21,8;84,0;1007,6;0,7;23,0;0,0;10,60;30,6;;;
14/01/2010;1200;23,2;77,0;1009,2;1,0;5,0;1,0;;;17,3;0,0;
14/01/2010;1800;30,3;46,0;1008,3;1,5;36,0;3,0;;;;;
15/01/2010;0000;23,4;65,0;1011,6;1,3;14,0;8,0;12,50;29,6;;;
15/01/2010;1200;24,4;64,0;1014,3;1,6;9,0;0,0;;;17,8;0,0;
15/01/2010;1800;29,0;40,0;1011,4;3,9;14,0;1,0;;;;;
16/01/2010;0000;23,0;67,0;1009,9;2,8;14,0;0,0;4,50;31,0;;;
16/01/2010;1200;25,2;67,0;1009,8;2,3;5,0;8,0;;;20,3;0,0;
16/01/2010;1800;30,0;59,0;1006,7;3,6;14,0;10,0;;;;;
17/01/2010;0000;22,4;96,0;1008,2;2,5;9,0;10,0;5,90;31,8;;;
17/01/2010;1200;25,2;82,0;1007,8;1,1;27,0;7,0;;;20,9;26,8;
17/01/2010;1800;29,8;71,0;1007,1;1,5;32,0;7,0;;;;;
18/01/2010;0000;26,1;76,0;1006,8;1,6;14,0;4,0;9,80;33,8;;;
18/01/2010;1200;27,2;74,0;1009,1;1,0;5,0;0,0;;;21,4;0,0;
18/01/2010;1800;33,0;59,0;1005,0;3,1;14,0;8,0;;;;;
19/01/2010;0000;26,4;79,0;1004,0;3,5;14,0;10,0;0,00;26,7;;;
19/01/2010;1200;24,6;93,0;1000,7;1,2;14,0;10,0;;;22,6;8,8;
19/01/2010;1800;24,0;97,0;1006,2;3,5;32,0;10,0;;;;;
20/01/2010;0000;24,2;92,0;998,7;1,3;27,0;6,0;4,70;27,9;;;
20/01/2010;1200;24,2;69,0;1003,1;2,6;23,0;9,0;;;21,9;38,1;
20/01/2010;1800;27,6;61,0;1005,2;1,1;14,0;6,0;;;;;
21/01/2010;0000;22,2;81,0;1007,0;1,6;14,0;0,0;5,80;27,8;;;
21/01/2010;1200;22,2;84,0;1009,6;0,8;14,0;10,0;;;18,8;0,0;
21/01/2010;1800;27,4;61,0;1007,9;3,2;18,0;8,0;;;;;
22/01/2010;0000;22,6;84,0;1008,7;1,8;14,0;3,0;8,60;28,4;;;
22/01/2010;1200;24,8;72,0;1009,8;2,2;14,0;3,0;;;20,0;2,0;
22/01/2010;1800;27,5;65,0;1008,3;4,3;14,0;9,0;;;;;
23/01/2010;0000;22,8;79,0;1009,1;1,8;14,0;5,0;7,70;28,7;;;
23/01/2010;1200;24,7;75,0;1011,0;4,5;9,0;5,0;;;19,3;0,0;
23/01/2010;1800;28,0;62,0;1009,0;4,1;9,0;6,0;;;;;
24/01/2010;0000;24,4;78,0;1009,9;1,1;9,0;2,0;10,20;30,3;;;
24/01/2010;1200;25,2;78,0;1010,2;3,6;9,0;4,0;;;21,8;0,0;
24/01/2010;1800;29,9;62,0;1007,2;4,3;14,0;6,0;;;;;
25/01/2010;0000;24,5;85,0;1007,6;2,3;14,0;2,0;11,00;31,8;;;
25/01/2010;1200;26,3;77,0;1009,2;2,0;14,0;5,0;;;21,7;0,0;
25/01/2010;1800;31,6;58,0;1007,0;3,1;14,0;7,0;;;;;
26/01/2010;0000;25,2;82,0;1008,3;2,3;14,0;4,0;6,70;30,8;;;
26/01/2010;1200;25,8;81,0;1008,6;2,1;14,0;8,0;;;22,8;0,0;
26/01/2010;1800;28,0;71,0;1007,9;2,8;14,0;6,0;;;;;
27/01/2010;0000;25,2;84,0;1007,1;0,0;0,0;3,0;4,00;29,2;;;
27/01/2010;1200;25,0;87,0;1005,9;0,7;23,0;7,0;;;22,5;4,2;
27/01/2010;1800;28,9;73,0;1004,3;3,3;14,0;9,0;;;;;
28/01/2010;0000;24,7;88,0;1004,3;2,3;14,0;9,0;3,80;28,4;;;
28/01/2010;1200;24,4;90,0;1004,6;0,8;32,0;8,0;;;21,7;20,7;
28/01/2010;1800;25,4;91,0;1002,3;1,8;5,0;8,0;;;;;
29/01/2010;0000;24,7;90,0;1002,7;0,3;9,0;5,0;8,30;32,2;;;
29/01/2010;1200;25,3;82,0;1002,3;2,3;36,0;4,0;;;20,7;2,4;
29/01/2010;1800;29,4;70,0;1005,6;1,0;5,0;7,0;;;;;
30/01/2010;0000;25,4;92,0;1003,4;0,0;0,0;1,0;9,70;34,9;;;
30/01/2010;1200;27,6;75,0;1007,2;0,7;14,0;0,0;;;21,8;3,7;
30/01/2010;1800;34,1;58,0;1004,3;2,0;23,0;5,0;;;;;
31/01/2010;0000;25,9;87,0;1006,2;1,5;14,0;2,0;7,80;35,0;;;
31/01/2010;1200;26,5;83,0;1003,5;1,1;5,0;9,0;;;22,3;7,1;
31/01/2010;1800;34,4;58,0;1006,2;2,0;5,0;8,0;;;;;
01/02/2010;0000;27,6;82,0;1006,6;2,3;14,0;7,0;6,60;35,3;;;
01/02/2010;1200;28,3;70,0;1006,4;3,1;32,0;5,0;;;23,6;0,0;
01/02/2010;1800;34,9;57,0;1004,6;2,0;32,0;9,0;;;;;
02/02/2010;0000;26,6;86,0;1005,8;2,6;14,0;8,0;10,20;36,7;;;
02/02/2010;1200;29,4;70,0;1006,0;1,6;32,0;7,0;;;24,5;0,2;
02/02/2010;1800;36,0;52,0;1003,1;1,8;32,0;6,0;;;;;
03/02/2010;0000;29,8;74,0;1002,8;1,5;14,0;8,0;11,60;38,9;;;
03/02/2010;1200;31,9;57,0;1002,3;4,0;36,0;2,0;;;27,9;0,0;
03/02/2010;1800;38,1;42,0;1000,2;3,5;36,0;2,0;;;;;
04/02/2010;0000;34,3;49,0;1001,1;1,3;32,0;0,0;8,70;37,8;;;
04/02/2010;1200;32,5;54,0;1003,0;2,3;5,0;1,0;;;25,4;0,0;
04/02/2010;1800;36,5;48,0;1002,2;2,3;27,0;5,0;;;;;
05/02/2010;0000;25,4;94,0;1005,8;1,1;5,0;10,0;7,20;36,1;;;
05/02/2010;1200;29,0;80,0;1006,4;1,6;14,0;6,0;;;25,3;11,6;
05/02/2010;1800;35,8;60,0;1003,1;2,5;9,0;6,0;;;;;
06/02/2010;0000;26,0;86,0;1004,8;1,5;9,0;9,0;7,20;35,9;;;
06/02/2010;1200;29,0;69,0;1002,2;1,6;36,0;9,0;;;24,3;0,6;
06/02/2010;1800;35,5;59,0;1001,4;2,1;32,0;9,0;;;;;
07/02/2010;0000;28,3;79,0;1003,2;0,3;27,0;6,0;11,00;39,0;;;
07/02/2010;1200;31,2;75,0;1004,8;1,8;14,0;3,0;;;26,1;0,0;
07/02/2010;1800;37,7;50,0;1000,7;1,6;27,0;4,0;;;;;
08/02/2010;0000;30,0;66,0;1001,8;1,6;36,0;10,0;0,00;30,1;;;
08/02/2010;1200;24,3;96,0;1002,8;3,0;5,0;10,0;;;23,5;32,8;
08/02/2010;1800;26,8;81,0;1002,4;3,0;32,0;10,0;;;;;
09/02/2010;0000;24,8;90,0;1002,0;1,1;18,0;3,0;10,40;32,0;;;
09/02/2010;1200;25,2;80,0;1003,8;1,6;32,0;6,0;;;22,4;0,0;
09/02/2010;1800;31,8;54,0;1001,1;3,3;18,0;3,0;;;;;
10/02/2010;0000;25,0;73,0;1002,0;2,5;14,0;0,0;11,60;34,0;;;
10/02/2010;1200;27,7;71,0;1002,4;2,0;36,0;2,0;;;21,3;0,0;
10/02/2010;1800;33,5;58,0;1001,4;2,1;23,0;4,0;;;;;
11/02/2010;0000;26,6;83,0;1003,1;2,0;9,0;0,0;9,20;34,3;;;
11/02/2010;1200;25,4;89,0;1005,2;1,6;36,0;10,0;;;23,6;0,0;
11/02/2010;1800;33,5;57,0;1004,0;2,0;27,0;7,0;;;;;
12/02/2010;0000;27,9;82,0;1005,6;1,5;14,0;2,0;9,80;34,7;;;
12/02/2010;1200;28,7;68,0;1008,4;1,1;32,0;0,0;;;23,7;0,0;
12/02/2010;1800;33,8;59,0;1007,6;2,1;14,0;3,0;;;;;
13/02/2010;0000;27,8;77,0;1006,4;2,0;14,0;0,0;10,00;34,5;;;
13/02/2010;1200;28,3;71,0;1007,5;1,5;32,0;0,0;;;23,7;0,0;
13/02/2010;1800;34,0;55,0;1004,6;2,3;32,0;7,0;;;;;
14/02/2010;0000;26,8;62,0;1005,1;1,6;9,0;7,0;2,90;30,2;;;
14/02/2010;1200;26,2;78,0;1006,6;1,6;27,0;9,0;;;24,1;0,2;
14/02/2010;1800;27,8;75,0;1004,6;1,6;27,0;9,0;;;;;
15/02/2010;0000;26,6;89,0;1004,8;2,0;5,0;10,0;0,00;26,6;;;
15/02/2010;1200;24,0;95,0;1004,0;1,5;32,0;10,0;;;22,9;23,2;
15/02/2010;1800;25,2;93,0;1002,8;0,5;27,0;10,0;;;;;
16/02/2010;0000;23,2;93,0;1002,8;1,0;14,0;10,0;0,50;25,8;;;
16/02/2010;1200;23,8;93,0;1001,0;2,3;27,0;9,0;;;19,9;11,3;
16/02/2010;1800;22,6;84,0;1002,4;6,1;18,0;10,0;;;;;
17/02/2010;0000;20,6;90,0;1006,7;1,3;14,0;10,0;6,10;27,6;;;
17/02/2010;1200;22,5;82,0;1010,4;2,3;14,0;10,0;;;19,9;5,4;
17/02/2010;1800;27,2;58,0;1009,9;3,6;14,0;8,0;;;;;
18/02/2010;0000;22,2;80,0;1011,8;3,0;14,0;0,0;11,80;30,3;;;
18/02/2010;1200;25,2;73,0;1012,4;1,8;5,0;0,0;;;19,2;0,0;
18/02/2010;1800;29,3;60,0;1011,5;3,5;14,0;5,0;;;;;
19/02/2010;0000;23,7;79,0;1011,4;2,8;14,0;0,0;12,00;33,8;;;
19/02/2010;1200;25,7;67,0;1012,7;2,0;5,0;0,0;;;19,9;0,0;
19/02/2010;1800;33,0;49,0;1009,5;1,6;27,0;4,0;;;;;
20/02/2010;0000;26,0;86,0;1009,4;2,8;14,0;0,0;6,70;34,7;;;
20/02/2010;1200;26,6;74,0;1009,4;1,6;32,0;10,0;;;22,6;0,0;
20/02/2010;1800;34,3;53,0;1006,6;1,6;32,0;6,0;;;;;
21/02/2010;0000;28,6;82,0;1006,4;1,1;14,0;9,0;7,90;35,7;;;
21/02/2010;1200;29,1;72,0;1005,6;2,3;5,0;6,0;;;24,0;0,0;
21/02/2010;1800;35,1;56,0;1005,0;2,3;32,0;9,0;;;;;
22/02/2010;0000;24,7;94,0;1006,0;1,1;14,0;10,0;3,90;33,6;;;
22/02/2010;1200;26,1;89,0;1001,4;1,3;14,0;9,0;;;24,0;16,9;
22/02/2010;1800;32,2;62,0;1001,4;1,8;32,0;8,0;;;;;
23/02/2010;0000;29,0;85,0;1000,4;1,0;9,0;10,0;4,70;31,2;;;
23/02/2010;1200;27,8;79,0;999,0;2,5;32,0;8,0;;;24,1;2,6;
23/02/2010;1800;29,5;71,0;999,8;3,6;27,0;10,0;;;;;
24/02/2010;0000;25,3;92,0;1003,0;0,8;5,0;10,0;5,60;25,5;;;
24/02/2010;1200;22,3;78,0;1008,6;3,6;18,0;6,0;;;20,0;6,1;
24/02/2010;1800;24,7;54,0;1009,5;3,3;23,0;8,0;;;;;
25/02/2010;0000;21,4;64,0;1011,9;3,0;18,0;8,0;10,80;25,4;;;
25/02/2010;1200;20,9;64,0;1014,6;3,6;18,0;1,0;;;16,5;0,0;
25/02/2010;1800;24,8;55,0;1013,5;2,8;18,0;5,0;;;;;
26/02/2010;0000;19,6;69,0;1013,9;2,6;14,0;0,0;11,10;27,2;;;
26/02/2010;1200;19,8;69,0;1013,5;0,0;0,0;1,0;;;13,8;0,0;
26/02/2010;1800;25,8;58,0;1011,0;3,6;18,0;6,0;;;;;
27/02/2010;0000;20,4;78,0;1011,9;2,5;14,0;0,0;7,20;30,9;;;
27/02/2010;1200;23,5;72,0;1011,4;1,5;14,0;7,0;;;17,0;0,0;
27/02/2010;1800;29,2;55,0;1008,8;3,5;14,0;8,0;;;;;
28/02/2010;0000;22,8;82,0;1010,2;2,5;14,0;4,0;10,80;29,7;;;
28/02/2010;1200;24,5;74,0;1013,9;1,8;14,0;3,0;;;19,1;0,0;
28/02/2010;1800;29,3;52,0;1011,2;4,3;14,0;4,0;;;;;
01/03/2010;0000;23,2;77,0;1012,2;2,8;14,0;0,0;10,60;30,4;;;
01/03/2010;1200;24,9;73,0;1013,2;2,5;9,0;1,0;;;19,3;0,0;
01/03/2010;1800;30,0;52,0;1010,8;2,5;9,0;5,0;;;;;
02/03/2010;0000;23,6;78,0;1011,2;3,3;9,0;0,0;10,50;32,0;;;
02/03/2010;1200;25,4;66,0;1012,0;2,3;5,0;0,0;;;19,2;0,0;
02/03/2010;1800;31,1;46,0;1009,4;2,8;14,0;1,0;;;;;
03/03/2010;0000;24,0;72,0;1008,3;2,5;14,0;1,0;10,50;31,8;;;
03/03/2010;1200;25,3;63,0;1011,9;1,8;5,0;5,0;;;19,2;0,0;
03/03/2010;1800;31,4;40,0;1009,6;1,6;9,0;5,0;;;;;
04/03/2010;0000;24,2;83,0;1010,4;3,3;14,0;0,0;4,00;31,0;;;
04/03/2010;1200;25,3;78,0;1011,8;2,6;14,0;7,0;;;22,3;0,0;
04/03/2010;1800;29,5;64,0;1008,6;2,5;14,0;6,0;;;;;
05/03/2010;0000;25,0;79,0;1008,8;1,6;9,0;7,0;7,40;32,1;;;
05/03/2010;1200;25,9;65,0;1010,4;3,0;36,0;3,0;;;20,4;0,0;
05/03/2010;1800;27,0;60,0;1007,0;3,0;23,0;9,0;;;;;
06/03/2010;0000;23,3;83,0;1007,1;0,0;0,0;10,0;7,40;30,8;;;
06/03/2010;1200;21,6;92,0;1007,5;1,1;36,0;10,0;;;19,1;0,2;
06/03/2010;1800;30,3;56,0;1005,9;3,0;18,0;3,0;;;;;
07/03/2010;0000;23,4;79,0;1007,1;1,6;14,0;3,0;0,70;27,6;;;
07/03/2010;1200;21,9;94,0;1006,4;1,3;27,0;10,0;;;19,2;0,4;
07/03/2010;1800;26,3;80,0;1004,3;3,6;18,0;9,0;;;;;
08/03/2010;0000;23,0;93,0;1003,9;1,6;14,0;9,0;2,10;28,2;;;
08/03/2010;1200;23,3;94,0;1004,8;1,6;5,0;10,0;;;21,0;1,8;
08/03/2010;1800;27,2;81,0;1003,9;2,5;14,0;10,0;;;;;
09/03/2010;0000;23,2;89,0;1006,2;1,6;14,0;3,0;2,10;25,8;;;
09/03/2010;1200;24,6;83,0;1005,6;1,8;23,0;8,0;;;21,8;3,9;
09/03/2010;1800;24,2;92,0;1003,9;6,6;23,0;10,0;;;;;
10/03/2010;0000;23,7;96,0;1005,0;0,0;0,0;9,0;5,80;29,9;;;
10/03/2010;1200;23,9;94,0;1004,2;1,6;23,0;9,0;;;21,6;17,4;
10/03/2010;1800;29,6;62,0;1001,9;2,3;18,0;4,0;;;;;
11/03/2010;0000;24,8;89,0;1003,1;1,0;18,0;5,0;5,30;30,1;;;
11/03/2010;1200;23,3;93,0;1002,3;1,6;27,0;9,0;;;21,8;2,9;
11/03/2010;1800;28,2;69,0;1000,4;1,8;23,0;9,0;;;;;
12/03/2010;0000;24,2;90,0;1001,6;1,0;18,0;5,0;8,70;28,6;;;
12/03/2010;1200;23,4;77,0;1004,0;1,1;18,0;8,0;;;20,4;1,2;
12/03/2010;1800;28,6;55,0;1003,2;3,6;27,0;5,0;;;;;
13/03/2010;0000;22,3;82,0;1003,9;1,0;9,0;5,0;0,00;27,7;;;
13/03/2010;1200;23,6;81,0;1004,7;0,0;0,0;10,0;;;19,3;0,0;
13/03/2010;1800;27,2;66,0;1000,7;1,1;23,0;10,0;;;;;
14/03/2010;0000;23,5;90,0;1001,8;0,0;0,0;10,0;6,20;28,3;;;
14/03/2010;1200;22,2;86,0;1001,8;3,0;32,0;6,0;;;19,9;1,8;
14/03/2010;1800;28,2;64,0;1002,2;1,1;5,0;6,0;;;;;
15/03/2010;0000;25,5;74,0;1003,9;0,0;0,0;0,0;4,60;27,9;;;
15/03/2010;1200;22,2;89,0;1007,9;1,1;5,0;10,0;;;19,6;0,0;
15/03/2010;1800;27,0;58,0;1008,6;2,6;14,0;5,0;;;;;
